Player_ID,PassesCompleted,PassesAttempted,PasCompleted%,PassingDist,Progressive_PassesDist,ShortPasses,ShortPassesAtt,ShortPasses%,MediumPasses,MediumPassesAtt,MediumPasses%,LongPasses,LongPassesAtt,LongPasses%,Assists,PassesLeadingtoShot,Passes_into_final3rd
883,16.5,32,51.6,202,145.5,11,13.5,81.5,4.5,9.5,47.4,0,5,0,0,0.5,1
884,2,2,100,12,2,1,1,100,0,0,0,0,0,0,0,0,1
885,24.4,31.6,77.2,371.6,103.2,13.2,14.4,91.7,8.4,10.8,77.8,1.6,2.8,57.1,0.4,0.8,2.4
886,47.4,63.9,74.1,787.9,288.5,24.2,27.3,88.9,17.7,24.2,73.1,4.23,9.77,43.3,0.11,2.34,3.09
887,24.3,34.9,69.7,350.9,82.6,14.3,16.9,84.7,8,11.7,68.3,0.86,2.29,37.5,0,1.43,1.14
888,25.2,32.1,78.6,433.9,119,12,14.4,83,9.22,11.1,82.7,3.02,4.53,66.7,0,1.04,2.4
889,43.9,55.3,79.4,662,184.1,23.9,27.8,86,13.5,15.9,85.2,3.53,5.53,63.8,0,1.88,3.41
890,27.5,40.6,67.6,399.6,135.7,15.7,17.8,87.9,10,15.9,63,0.78,2.75,28.6,0,0.2,0.78
891,43.8,54.7,80,698.1,208.4,23.2,26.9,86,16.2,19.3,84.1,3.29,5.53,59.6,0,1.18,2.94
892,29.9,37.6,79.6,454.5,149.7,16,18.4,87.2,10.9,13.2,82.7,1.67,3.33,50,0,0.56,2.28
893,15.8,29.6,53.2,224.6,65.8,9.23,17.7,52.2,5.38,7.69,70,0.38,0.38,100,0.38,1.92,3.08
894,49.2,60.5,81.3,1076.6,401.5,15,16.1,93.3,23.9,27.1,87.9,9.46,15.4,61.4,0,0.42,4.64
895,58.9,69.2,85.1,1107.4,354.7,21,22.5,93.4,32.8,35.2,93.1,4.67,9.72,48.1,0,0.37,1.5
896,32.8,42.1,78.1,428.2,144.7,23,26.3,87.4,7.71,10.2,75.8,1.01,2.29,43.9,0.22,1.23,1.51
897,23.5,31.4,74.9,392.1,93.1,12.1,14,86.3,8.78,10.8,81.6,2.14,4.35,49.1,0,1.07,2.14
898,60,75,80,1105,250,25,30,83.3,25,25,100,10,15,66.7,0,0,5
899,32.4,41,79,430.3,117.8,21.2,24,88.5,8.28,11.9,69.6,1.03,2.59,40,0.17,1.38,2.24
900,19.5,32.1,60.8,311.9,76.4,10.8,15,71.9,5.46,9.35,58.4,2.22,3.51,63.1,0.16,1.35,1.95
901,41.9,52.4,80.1,933,298.2,11.2,13.3,84.3,21.2,23.6,89.9,8.81,13.6,64.8,0,0,1.79
902,16.9,26.2,64.4,229.2,59.3,10.6,13.6,77.6,3.98,6.44,61.8,1.02,2.71,37.5,0.08,0.76,1.27
903,45,62.5,72,605,187.5,25,27.5,90.9,17.5,22.5,77.8,0,2.5,0,2.5,2.5,2.5
904,31.6,40.2,7.85E+01,481.6,134.8,18.6,22.5,82.8,10.5,12,86.8,1.82,3.41,53.3,0,0.68,3.41
905,10,26.7,37.5,93.3,20,6.67,20,33.3,3.33,3.33,100,0,0,0,0,0,0
906,9.64,15.7,61.4,129.3,37.1,5.36,7.86,68.2,3.21,5.71,56.3,0.36,0.71,50,0,0.71,0.71
907,44.8,58.5,76.6,738.7,218.5,21.6,24.5,88.2,19.3,23.8,81.3,3.09,7.12,43.4,0.05,1.31,1.73
908,37.9,45.7,8.28E+01,675.7,179.4,17.6,19.9,88.5,15.2,16.7,90.9,3.93,6.41,61.3,0,0.76,4.55
909,45,65,69.2,640,172.5,32.5,42.5,76.5,10,12.5,80,2.5,7.5,33.3,0,0,2.5
910,42.2,53.3,79,645.8,155.7,22.8,26,87.6,15.4,18.2,84.6,2.26,4.62,48.8,0.11,1.83,4.52
911,32.1,47.8,67.1,591.5,267.2,13.9,16.4,84.8,13.9,19.7,70.4,3.85,9.46,40.7,0.07,1.35,4.46
912,21.1,29.8,70.7,507.6,366.5,5.33,5.33,100,10.5,10.7,98.1,4.53,12.8,35.4,0,0.07,0.13
913,27.6,41.3,66.7,574,240.4,10.1,12.3,82.1,11.4,16.5,69.1,5.82,10.8,53.9,0,0.64,3.26
914,27.7,35.2,78.7,366.4,59.2,16.6,19.4,85.7,7.94,10.1,78.3,0.84,1.16,72.2,0,1.03,1.55
915,41.8,48.8,85.5,682,171.2,20.7,22.5,91.8,18,19.9,90.4,2.43,3.97,61.1,0.07,0.37,3.82
916,12.8,20.2,63.4,200.9,34.6,7.39,10.1,73.1,3.91,6.41,61,0.98,2.07,47.4,0.33,0.54,1.3
917,14.3,15.7,90.9,291.4,105.7,4.29,4.29,100,8.57,10,85.7,1.43,1.43,100,0,0,1.43
918,17.4,31.7,54.8,216.1,63.5,12.6,19.1,65.9,4.35,8.7,50,0,1.3,0,0,2.17,3.04
919,54.7,65.2,84,983.5,305.7,26.1,27.8,93.8,18.7,20.7,90.3,7.64,12.4,61.5,0.2,2.91,5.96
920,20.5,31.8,64.7,322.5,91.3,11.6,14.3,81.4,7.03,11.2,62.7,1.39,3.52,39.7,0.12,1.39,0.91
921,22.7,24,94.4,296,87.3,14.7,14.7,100,6,6,100,0.67,1.33,50,0,0,2.67
922,66.7,80,83.3,1656.7,406.7,6.67,16.7,40,46.7,50,93.3,13.3,13.3,100,3.33,3.33,0
923,37.3,47.6,78.3,633.6,200.2,17.9,21.4,83.7,15,17.6,85.3,3.64,6.67,54.5,0.15,0.45,6.06
924,36.1,44.7,80.8,751.8,299.6,12.5,14.2,87.6,17,19.5,87.1,6.4,10.3,62.2,0,0.23,3.94
925,71.8,78.7,91.3,1390.6,486.5,24.8,26.1,94.9,38.2,40.1,95.2,8.19,11.2,73.1,0,0,6.51
926,45.5,56.7,80.2,744.7,229,22.5,24.7,91,19,22.7,83.6,2.96,6.03,49.2,0.1,0.75,3.92
927,17.3,27.6,62.6,279,59.4,9.37,12.7,73.8,5.87,10,58.7,1.75,3.49,50,0.32,0.79,1.75
928,35.9,47.8,75.2,614.5,155.1,19.9,22.6,87.8,9.13,12.5,73.3,5.36,9.28,57.8,0.29,1.88,2.17
929,32.7,42.1,77.7,707.2,248.7,8.72,9.65,90.4,18.9,22.1,85.5,4.68,9.5,49.3,0.07,0.14,2.34
930,24.4,31.1,78.6,281.9,34.7,18.6,21.9,84.8,4.44,4.72,94.1,0.28,0.28,100,0.56,0.56,0.28
931,36.9,49.4,74.7,606.3,108.1,16.9,18.8,90,19.4,21.3,91.2,0.63,6.25,10,0,0,3.75
932,34,40,85,709,206,11,13,84.6,16,18,88.9,7,8,87.5,0,0,2
933,17.5,22.5,77.8,217.5,0,12.5,17.5,71.4,5,5,100,0,0,0,0,2.5,0
934,62,75.1,82.6,1208.3,403.1,22.2,25.2,87.9,29,33,87.8,8.74,13.6,64.1,0.11,0.98,6.67
935,51.3,62,82.8,1083.3,350.3,16.8,18.3,91.8,24.8,27.5,90.3,9.17,14.2,64.7,0,0.17,3.33
936,40.5,47,86.3,567.1,105.2,26.2,28.3,92.5,11.1,12.7,87.7,2.13,2.98,71.4,0.14,1.7,3.76
937,28.9,38.3,75.5,803.4,603.8,7.27,7.27,100,12.4,12.7,97.1,9.18,17.9,51.3,0,0,0.73
938,22,30.6,71.8,545.9,381.3,5.73,5.73,100,10,10.2,98.7,6,14.3,42,0,0.05,0.09
939,35.9,43.1,83.3,663.1,228.1,15,16.3,92.1,15.4,17.4,88.6,4.43,6.72,65.9,0.15,2.06,3.74
940,17.9,27.9,64.2,215.8,49.2,9.58,12.5,76.7,4.58,7.08,64.7,0.83,0.83,100,0.83,0.83,1.25
941,31.2,44.3,70.4,507.8,249.7,16.1,19.3,83.8,12.4,17,72.9,1.98,5.79,34.2,0,0.59,2.03
942,18.2,40.9,44.4,250,140,10,19.1,52.4,5.45,12.7,42.9,0.91,1.82,50,0,1.82,0.91
943,22.9,30.8,74.2,376.8,124.5,12.2,14.5,84.1,8.43,10.7,78.4,1.76,3.06,57.6,0.09,0.93,3.06
944,18.9,27.4,69.1,223.4,49.5,12.8,17.7,72.2,4,5.54,72.2,0.15,0.31,50,0,0.92,1.54
945,32.6,40.2,81.1,468.7,125.2,18.9,21.1,89.7,10.2,12.8,79.7,1.52,2.61,58.3,0,0.87,3.26
946,54,62,87.1,514,46,38,40,95,8,10,80,0,0,0,0,0,2
947,19.6,37.5,52.3,394.6,212.7,6.35,10,63.5,10.4,17.7,58.7,2.88,7.5,38.5,0.19,1.35,2.69
948,35,48,72.9,517,176,20,22,90.9,13,17,76.5,2,8,25,0,1,2
949,40,63.3,63.2,490,166.7,26.7,33.3,80,6.67,13.3,50,3.33,10,33.3,0,3.33,0
950,37.5,47.5,78.9,561,172.5,23.5,29,81,8.5,10.5,81,3.5,4.5,77.8,0,0.5,5
951,21.3,34.8,61.1,337.8,124.3,11,14.5,75.7,6.53,9.31,70.2,2.66,7.57,35.1,0.23,2.14,2.31
952,35.3,52.8,67,656.4,245,16.2,19.4,83.3,13.6,20.7,65.9,5.05,9.62,52.5,0.19,1.9,2.19
953,49.7,56.8,87.5,876.5,268.1,18.3,20.3,90.2,26.6,28.9,92.1,3.26,5.6,58.2,0.14,0.28,3.26
954,34.5,48.6,71,1048.4,761.5,5.31,5.44,97.7,16.2,16.6,97.4,13,26.4,49.2,0,0,1.25
955,28.7,36.9,77.7,477.8,131.3,12.3,14.5,85.3,13.2,15.5,84.9,1.99,4.04,49.1,0.07,0.57,0.64
956,56,61,91.8,953,330,25,27,92.6,24,26,92.3,6,7,85.7,0,0,1
957,78.9,85.6,92.2,1366.7,288.9,35,37.2,94,35.6,37.2,95.5,7.22,8.89,81.3,0,0.56,5.56
958,10,10,100,105,30,5,5,100,5,5,100,0,0,0,0,0,0
959,42,54,77.8,540,136,26,32,81.3,12,16,75,0,0,0,0,0,2
960,47.9,57.6,83,979.6,367.3,13.7,15.7,87.3,27.6,30.5,90.5,6.3,10.3,61.5,0.05,0.35,4.25
961,40.8,48.7,83.8,841.6,283.4,13.2,14.8,89.3,20,22.5,89.1,6.73,9.66,69.7,0.05,0.43,3.89
962,14.3,22.7,62.8,175.3,37.6,9.07,13.7,66,3.6,5.27,68.4,0.4,0.8,50,0.27,1.07,0.6
963,37,46.2,80.1,521.4,139.3,24.1,27.5,87.9,10.2,12.5,81.8,1.95,3.5,55.8,0.33,1.71,2.36
964,22.6,33.3,68,270.1,74.6,14.5,17.8,81.7,5.38,7.38,72.9,0.5,1,50,0.13,1.75,0.5
965,30,37.8,79.3,540.9,148.7,11.7,12.6,93.1,16.1,19.6,82.2,2.17,4.35,50,0,0.43,3.04
966,32,42,76.2,874,591.3,6,6,100,14,14,100,12,22,54.5,0,0,0.33
967,28.2,40.2,70.2,476.7,149.9,13.9,17.8,78.5,9.37,11.8,79.2,3.6,7.2,50,0.34,2.34,2.63
968,61.8,72.7,85,1036.9,326.6,29.2,32.6,89.5,25.4,27.4,92.7,5.29,8.94,59.2,0,1.06,8
969,47.4,55.9,84.9,818,216.3,21.8,24,90.6,19,21,90.5,4.89,8.23,59.5,0.16,1.29,5.59
970,40,60,66.7,640,175,15,15,100,20,25,80,0,5,0,0,0,5
971,43.2,50.9,85,785.6,284.1,18.2,18.8,96.9,21.8,24.4,89.2,3.24,7.35,44,0,0.29,2.94
972,11.3,16.3,69.2,167.5,27.5,7.5,7.5,100,3.75,6.25,60,0,0,0,0,1.25,0
973,70.7,83.7,84.5,1422.6,461.2,20.2,23.1,87.3,41.7,45.5,91.6,7.72,12.5,61.7,0,0.08,7.89
974,7.5,11.7,64.3,109.2,2.5,4.17,4.17,100,1.67,3.33,50,0.83,2.5,33.3,0,1.67,0
975,45.8,55,83.2,863.5,219.7,20.8,22.2,93.8,16.9,19.2,88.3,6.87,10.5,65.4,0.11,2.14,5.82
976,45.5,52.2,87.3,789.5,244.5,23.6,25,94.6,16.2,18.8,86.3,4.73,6.35,74.5,0.14,0.95,5.41
977,37.2,43.2,86.1,806,281.4,9.68,10.2,94.5,22.2,23.3,95.2,5.2,9.36,55.6,0,0.16,2.08
978,60,73.3,81.8,971.7,262.5,27.5,31.7,86.8,25,29.2,85.7,4.17,5,83.3,0.83,1.67,6.67
979,46.7,52.6,88.8,872.6,274.8,17.7,19.7,90,23.6,24.8,95.4,4.59,6.39,71.8,0,0,4.43
980,31,38.8,79.9,665.3,269.8,8.15,9.26,88,17,18.8,90.8,5.06,9.26,54.7,0,0,1.73
981,41.6,46.8,88.9,756.3,274.4,17.2,18.8,91.6,20.2,21.9,92.1,3.78,5.12,73.8,0,0.16,0.79
982,29.7,39.1,75.8,470.9,168.6,17.8,20.5,86.6,10.2,14,72.8,1.55,3.62,42.9,0.34,0.86,1.72
983,23,30.4,75.6,362.8,99,11.5,14.4,79.7,8.71,10.1,86.1,1.69,3.43,49.2,0.17,0.73,2.75
984,23.8,35.6,66.9,411.8,74.8,10.6,14.6,72.6,10.2,12.4,82.3,2.2,4.2,52.4,0.2,1.8,1.6
985,56.8,63.5,89.5,949.4,251.7,27.4,29.4,93.3,25.5,27.6,92.3,3.33,5,66.7,0,0.76,9.39
986,32.3,39.1,82.5,633,177.3,9.03,11.3,79.8,19.3,20.8,92.6,3.37,6,56.2,0,0.06,1.09
987,41.7,48.3,86.2,623.3,201.7,20,23.3,85.7,13.3,13.3,100,5,8.33,60,0,5,3.33
988,18.1,23.1,78.4,296.9,81.9,8.13,10,81.3,7.5,7.5,100,1.88,3.75,50,0,1.25,0
989,28.9,35.6,81.3,321.1,98.9,23.3,26.7,87.5,5.56,5.56,100,0,2.22,0,0,2.22,4.44
990,15.8,23,68.9,238.1,51.2,9.02,11.1,81.5,5.41,7.3,74.2,0.9,2.21,40.7,0,0.66,0.66
991,41,50,81.9,591.8,191,22.7,25.3,89.5,14,16.8,83.2,2.04,3.63,56.1,0.09,1.24,3.98
992,48.5,57.1,85,764,269.8,26.1,28.4,91.8,17.8,20.6,86.4,3.17,4.76,66.7,0,0.61,1.71
993,43,58.3,73.8,672.5,278.8,23.3,25,93,17,23.8,71.6,1.75,5.25,33.3,0,1,3.75
994,37.9,50.4,75.3,549.7,156.7,21.6,25.2,85.7,12.4,15.6,79.1,1.91,4.49,42.5,0.06,1.35,2.92
995,21.2,29.6,71.6,294.4,46.4,12,14,85.7,6.8,8.8,77.3,0.8,2,40,0,1.2,0.8
996,19.2,23.9,80.3,270,41.9,11.1,13.2,83.5,5.36,6.69,80.2,1.19,1.26,94.7,0.07,1.39,0.99
997,30.3,45.5,66.6,669,282.6,9.34,12.3,76,15.6,18.8,82.8,5.14,12.7,40.3,0,0.38,3.22
998,64.2,70.7,90.8,1149.9,420.4,23.8,25.8,92.1,34.3,36.5,94.1,4.59,6.18,74.2,0.13,0.32,7.71
999,36.7,46.7,78.6,493.3,66.7,16.7,16.7,100,16.7,23.3,71.4,0,0,0,0,0,0
1000,34.8,42.5,81.9,508.5,166.5,19.4,22.1,87.8,11,13.3,82.6,2.12,4.42,47.8,0,0.58,2.31
1001,50.7,60,84.5,762.5,170,28.2,31.4,89.8,17.9,20.7,86.2,2.5,3.57,70,0,0.71,4.29
1002,90,100,90,1550,420,40,40,100,50,50,100,0,0,0,0,0,0
1003,28.7,38.7,74.2,547.7,215.1,11,13.7,80.9,13.8,16.6,83.2,3.3,6.52,50.7,0,0.26,2.7
1004,23.1,33.8,68.4,400.5,88.7,11.2,12.5,89.7,8.45,11.2,75.2,2.73,7.43,36.7,0.05,1.39,1.34
1005,3.33,6.67,50,33.3,0,3.33,6.67,50,0,0,0,0,0,0,0,0,0
1006,17.8,37.8,47.1,578.3,442.6,2.61,3.04,85.7,7.39,7.39,100,7.83,27.4,28.6,0,0,0
1007,40.1,47.9,83.6,581.6,104.3,25.3,27.4,92.5,12,13.8,86.9,1.98,3.45,57.5,0.26,2.24,1.29
1008,25.1,40.9,61.5,440,186.9,13.7,16,85.7,6.86,12,57.1,4,11.4,35,0.57,2.86,3.14
1009,12.1,21.8,55.6,152.8,49.3,7.2,11.2,64.4,3.29,6.34,52,0.5,1.12,44.4,0.19,0.99,1.3
1010,39.6,49.2,80.5,844.8,270.4,8.8,9.6,91.7,25.6,28.8,88.9,4.8,10,48,0,0,1.6
1011,31.8,43.6,72.9,527,150.5,16.2,18.6,87,10.3,13.5,76.4,3.79,8.48,44.6,0,1.21,3.64
1012,36.9,49.3,74.8,594.8,171.3,19.6,22.5,87.4,11.8,15.5,76.6,3.55,7.52,47.2,0.43,2.7,2.98
1013,38.7,52.2,74.1,682.8,201.5,17.9,21,85.3,15.1,18.3,82.4,4.48,9.86,45.4,0.21,2.45,3.29
1014,30.3,43.3,69.9,959.3,766.8,4.5,4.5,100,14.3,14.5,98.3,11.5,24,47.9,0,0,2
1015,31.9,38.9,81.9,481.5,137.4,17.4,19.7,88.2,11.1,13.8,80.3,1.95,2.48,78.8,0,0.3,2.93
1016,47.1,61.4,76.7,769.4,223.5,24,26.7,89.8,18.2,22.2,81.7,3.61,8.91,40.6,0.15,2.08,4.01
1017,2,4,50,49,17,1,3,33.3,0,0,0,1,1,100,0,1,0
1018,38.3,44.6,86,635.8,181.1,18.3,20.2,90.7,16.6,18.5,89.9,2.8,4.21,66.7,0,0.47,2.99
1019,18.6,25.8,72.1,382.2,123.3,5.89,7.48,78.8,8.22,10.3,80,3.74,6.54,57.1,0,0.56,2.34
1020,23,32.1,71.6,590.2,390.6,6.18,6.27,98.6,9.36,9.59,97.6,6.95,15.5,44.7,0,0,0.14
1021,42.5,51.8,82,823.2,254.7,19.2,21.4,89.7,16.8,19.4,86.6,6.1,8.57,71.2,0,1.04,3.25
1022,13.2,20.9,63.2,169.3,26.6,8.39,11.6,72.3,3.21,4.64,69.2,0.54,0.89,60,0,0.36,0.18
1023,24.5,29.1,84.4,266.4,50.9,17.3,19.1,90.5,4.55,7.27,62.5,0.91,0.91,100,0,1.82,0
1024,51.1,55.1,92.9,868.8,278.2,22.2,23.4,95,24.8,26.1,95.3,2.92,3.99,73.2,0,0.11,4.27
1025,24.2,34.2,70.7,386.7,97.5,13.3,15.8,84.2,7.5,11.7,64.3,2.5,5.83,42.9,0,3.33,0.83
1026,17.5,25.4,68.7,290.8,66.6,10.4,12.3,84.5,5.06,7.09,71.4,1.65,3.29,50,0.13,1.14,1.39
1027,30,45,66.7,440,175,20,25,80,10,10,100,0,5,0,0,0,0
1028,49.4,57,86.8,991.7,378.9,15.8,17.3,91.2,28.2,30,94.3,5.19,9.05,57.4,0,0.14,3.38
1029,47.4,54.4,87.1,814.6,221.4,21.4,23.9,89.7,19.1,21.1,90.6,5,6.11,81.8,0.19,0.93,5.8
1030,56.9,68,83.8,816,313.8,33.9,37.3,90.9,18.1,21.1,85.5,2.47,5.06,48.7,0.39,1.56,5.32
1031,15.4,23,67.2,226,70.1,8.57,11.1,76.9,5.14,8,64.3,0.95,2.19,43.5,0.19,1.05,1.43
1032,72,80,90,1108.7,252.7,38.7,39.3,98.3,28.7,31.3,91.5,2.67,4.67,57.1,0,2.67,13.3
1033,31.6,37.9,83.3,587.4,159.5,14.7,16.3,90.3,12.1,15.3,79.3,4.74,5.79,81.8,0.53,0.53,3.16
1034,49.3,58.2,84.7,902.9,234.7,18.2,19.3,94.3,25.8,30,86.1,4.55,7.09,64.1,0.18,0.73,4
1035,33.8,43.4,77.8,667.2,206.4,12.4,15.7,79.1,16,20.2,79.5,5.17,6.38,81.1,0,0.69,3.62
1036,37.4,56.3,66.4,651.1,294.2,17.4,22.6,76.7,13.2,18.4,71.4,4.74,11.6,40.9,0,1.58,1.05
1037,49.1,59.1,83.1,926.2,242.9,20.8,23.2,89.5,18.9,22.1,85.4,7.72,10.1,76.6,0.31,1.65,5.2
1038,44.6,54.7,81.6,772.5,216.9,21.5,24.3,88.6,16.7,19.5,85.8,4.97,7.35,67.5,0.19,1.16,4.65
1039,26.7,26.7,100,223.3,23.3,20,20,100,0,0,0,0,0,0,0,6.67,3.33
1040,17,24.8,68.7,238.5,38.8,10.4,12.9,80.6,4.91,6.85,71.6,0.74,1.76,42.1,0,1.02,0.83
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,31.5,35.8,87.9,709.5,380.8,7.33,7.33,100,18.7,18.7,100,5.5,9.83,55.9,0,0,0.5
1043,46.3,55,84.1,890,236.9,16.9,18.8,90,24.4,25,97.5,5,10,50,0,0,3.13
1044,33.9,45.2,75,657.1,202.9,14,16.4,85.6,12.7,15.4,82.8,5.64,9.71,58.1,0.21,1.64,3.57
1045,23.7,36.9,64.2,423.6,180.7,10.7,14.1,76.1,9.93,14.5,68.3,2.52,6.29,40,0.07,0.49,1.4
1046,50.1,57.3,87.3,767.1,180.3,27.5,29.9,92,17.3,19.1,90.6,3.6,4.6,78.1,0.14,2.01,5.83
1047,32.3,45.2,71.4,547.8,192.4,15.4,17.8,86.8,11.8,16.2,73.2,3.11,7.45,41.8,0.1,1.99,1.68
1048,29.1,38,76.5,619,285.8,9.19,11.4,81,14.4,16.5,87.4,5.23,9.1,57.4,0,0.72,2.79
1049,17.1,22.9,74.4,243.4,47.4,8.79,10.5,83.6,5.17,6.9,75,1.03,1.21,85.7,0,0.69,1.03
1050,66.9,82,81.6,1083.9,350,34.6,38.7,89.3,26.1,31.3,83.6,4.69,7.69,61,0.06,1.44,5.13
1051,24.7,30,82.4,365.1,97.2,14.7,16.6,88.7,6.24,7.18,86.9,2.24,3.76,59.4,0,0,1.65
1052,39.8,49.9,79.8,623,177.2,22.1,24.7,89.5,14.2,17.5,81.5,2.65,4.88,54.2,0.12,0.94,3
1053,76.7,86.6,88.5,1516.4,560.7,24.4,26.1,93.5,43.1,45.8,94.2,8.67,13.1,66.1,0,0.44,4.81
1054,40,40,100,720,170,10,10,100,30,30,100,0,0,0,0,0,0
1055,19.5,24.3,80.2,248.3,47.2,13.2,15,87.9,5.32,6.84,77.8,0.29,0.53,55.6,0,0.7,0.41
1056,37.3,43.3,86.2,686.7,266.7,13.8,15.3,90.4,18.4,20,92.1,4.38,6.85,63.9,0,0.11,2.92
1057,10.9,15.9,68.5,139.6,27.4,5.87,8.26,71.1,2.83,4.35,65,0.65,0.65,100,0,0.43,0.43
1058,11.7,15.9,73.7,147.5,28.8,6.76,8.46,79.9,3.57,4.67,76.5,0.27,0.33,83.3,0.16,0.93,0.49
1059,22.2,30,73.8,364.9,104.8,10.6,13,81.8,9.46,12,78.6,1.61,2.8,57.7,0,0.65,2.37
1060,18.6,27,68.8,280.5,74.7,10.2,13,78.5,5.76,8.42,68.4,1.22,2.01,60.7,0.07,0.86,2.16
1061,34.6,47.1,73.5,742.2,387.3,11.3,13.5,84,15.7,19.3,81.5,7.11,12.1,58.9,0,0.33,2.81
1062,25.7,36.6,70.3,344.9,82.6,14.9,17.4,85.2,7.43,9.71,76.5,1.43,2.86,50,0,0.86,2.29
1063,43.8,54.8,80,722.4,274.8,21.4,24.3,88.2,18.1,22.4,80.9,3.33,6.19,53.8,0,0.48,6.19
1064,7.67,19.3,39.8,126,50.2,3.49,5.81,60,3.02,6.05,50,0.47,3.95,11.8,0,0.23,1.63
1065,44.3,53.5,82.9,751.6,232.3,20,23.5,85.2,19.7,21.9,90.1,3.62,5.94,61,0.14,0.72,5.22
1066,50.9,58.6,86.8,840.3,272.9,24.5,27.1,90.3,21.6,24.5,88.2,3.14,4.49,69.8,0,0.25,3.64
1067,56.1,63.4,88.5,712.6,197.6,35.9,39,91.9,15.4,17,90.6,0.95,1.67,57.1,0.18,1.73,2.08
1068,43.2,57.4,75.4,762.4,220,23.2,27.1,85.9,15.3,20,76.5,4.71,7.65,61.5,0,1.18,2.94
1069,20.7,28.9,71.8,248.1,50,14.4,17.4,83,4.07,7.04,57.9,0.74,1.11,66.7,0.37,2.22,1.11
1070,55.7,69.4,80.3,949.6,309.4,25.9,28.6,90.4,25.5,30.5,83.7,3.58,6.61,54.2,0.09,0.73,3.21
1071,20,50,40,310,0,10,10,100,10,10,100,0,10,0,0,0,0
1072,22.6,32.3,70,352.8,120.7,9.57,12.3,77.6,8.12,11.3,71.8,1.88,4.06,46.4,0.14,1.45,2.9
1073,30.5,48,63.5,608.5,296.5,12.3,16.8,73.1,13.3,18.8,70.7,4.75,11.5,41.3,0.25,0.25,3.75
1074,35,39.3,89.2,798.8,552.8,11,11.1,98.9,16.3,16.4,99.2,7.63,11.3,67.8,0,0,0.75
1075,32,40,80,525.5,110.5,18,20,90,11.5,13.5,85.2,2.5,3.5,71.4,0,1.5,4.5
1076,21.6,28.9,74.8,345.5,88.4,9.27,11.8,78.5,8.55,10.5,81,1.82,2.55,71.4,0,1.27,2.73
1077,38.8,47.5,81.5,558.9,170,23.3,27,86.4,10.7,12.3,87.1,2.28,3.86,59.1,0,2.63,3.68
1078,130,140,92.9,1720,250,90,90,100,40,50,80,0,0,0,0,0,10
1079,25.7,40.5,63.6,364.3,135.4,15.5,18.9,82.1,6.96,11.5,60.6,1.62,5.34,30.4,0.27,2.03,2.43
1080,32.1,40.9,78.5,513,124.2,14.8,16.4,90.7,14.8,17,87.5,1.82,3.33,54.5,0,0.3,4.85
1081,49.8,56.3,88.4,977.7,340.9,15.1,15.6,97,29.3,31.4,93.3,4.88,8.37,58.3,0,0.23,1.63
1082,36.2,45.4,79.8,521.4,184.1,22.1,24.5,90.2,11,14.3,77.4,2,3.87,51.7,0.06,0.84,1.81
1083,23.6,29.3,80.3,285.9,58.6,15.4,18.5,82.9,6.16,7.01,87.9,0.4,0.62,63.6,0.06,1.07,1.47
1084,56.4,62.7,89.9,670,86.4,37.3,41.8,89.1,10,10.9,91.7,2.73,2.73,100,0,2.73,3.64
1085,45.2,62.3,72.5,728.8,255.4,23.3,29,80.1,17.7,22.7,78,3.46,7.88,43.9,0,2.12,3.27
1086,10,20,50,87.1,10,4.29,8.57,50,1.43,4.29,33.3,0,0,0,0,2.86,0
1087,103.3,107.8,95.9,2095.6,484.4,22.2,22.2,100,75.6,77.8,97.1,5.56,6.67,83.3,0,0,13.3
1088,42,56,74.9,777.7,272.9,18.7,21.1,88.7,16.9,20.9,80.8,5.67,11.2,50.5,0.06,1.1,2.44
1089,16.5,21.7,76,236.9,54.3,9.74,12.2,79.8,5.06,6.23,81.3,0.91,1.17,77.8,0.13,1.04,0.91
1090,33.8,41.9,80.8,607.3,130.5,16.1,17.6,91.2,10.5,13.2,79.7,5.15,8.25,62.5,0,1.44,2.68
1091,27.1,31.1,87.3,546.1,158.7,9.47,10.3,92.3,13.7,14.2,96.3,3.68,6.32,58.3,0,0,1.32
1092,23.6,37.3,63.3,696.8,491,4.44,4.44,100,10.3,10.4,98.9,8.83,22.2,39.8,0,0,0.61
1093,60.7,74.4,81.6,1037.5,277.5,29.9,32.9,90.8,22.8,27.4,83.5,5.98,9.8,61,0,1.27,7.55
1094,37.5,46.1,81.4,622.5,176.8,15.1,17.8,85.2,18.3,20.1,90.8,2.63,5.26,50,0.13,1.58,2.37
1095,49.2,57.1,86.1,1000.8,452.9,16.7,18.3,90.9,24.2,27.9,86.6,7.08,9.17,77.3,0,0.42,5
1096,22.5,28,80.4,755,566.5,1.5,1.5,100,11,11,100,10,15.5,64.5,0,0,1
1097,45.2,60.7,74.5,754.4,245,23.7,27.1,87.2,17.3,21.8,79.4,3.54,7.62,46.4,0.07,0.75,3.81
1098,51.4,60,85.7,811.4,137.1,26.4,31.4,84.1,22.9,22.9,100,1.43,4.29,33.3,0,0,1.43
1099,18.1,24.4,74.3,254,39.8,11.2,13.3,83.7,5.66,7.21,78.5,0.62,1.4,44.4,0.08,0.54,0.54
1100,40.1,47,85.4,689.5,177.8,17.2,19.6,87.9,17.1,18.6,92.2,4.21,5.39,78,0,1.45,4.61
